"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Tocantins",1722107,"Xambioá",13,3,3,0,7,3,4,1,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100055,"Açailândia",28,16,11,13,14,16,13,9,20,21,39
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100105,"Afonso Cunha",8,NA,3,1,2,16,12,36,13,16,16
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100154,"Água Doce do Maranhão",11,NA,12,7,6,5,7,5,9,5,5
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100303,"Aldeias Altas",98,NA,21,4,13,16,5,8,11,19,17
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100436,"Alto Alegre do Maranhão",0,1,1,NA,NA,NA,0,1,NA,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100477,"Alto Alegre do Pindaré",1,NA,2,0,0,0,0,0,0,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100501,"Alto Parnaíba",109,NA,162,57,23,64,115,160,31,50,72
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100550,"Amapá do Maranhão",17,6,1,1,4,5,1,10,1,5,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100600,"Amarante do Maranhão",26,30,13,23,23,17,14,16,13,27,13
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100709,"Anajatuba",0,1,1,1,NA,NA,0,0,NA,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100808,"Anapurus",112,NA,36,3,12,9,22,17,8,2,19
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100873,"Araguanã",NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100907,"Araioses",28,NA,31,12,19,17,11,9,19,11,12
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2100956,"Arame",49,23,59,13,57,14,24,46,14,57,45
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101004,"Arari",1,1,1,1,1,1,1,4,3,2,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101103,"Axixá",2,0,0,1,0,0,0,NA,0,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101202,"Bacabal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101251,"Bacabeira",12,9,5,4,1,0,1,1,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101400,"Balsas",316,NA,191,224,390,123,208,228,182,210,437
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101509,"Barão de Grajaú",7,NA,7,15,11,4,2,5,7,3,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101608,"Barra do Corda",156,34,59,27,47,19,35,20,19,18,14
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101707,"Barreirinhas",56,NA,43,4,32,11,5,21,21,10,9
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101731,"Belágua",29,NA,8,0,9,1,1,4,6,1,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101806,"Benedito Leite",8,NA,34,48,35,14,32,46,13,5,31
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101905,"Bequimão",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101939,"Bernardo do Mearim",0,0,1,NA,NA,NA,0,1,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2101970,"Boa Vista do Gurupi",12,2,1,NA,1,2,1,6,0,5,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102002,"Bom Jardim",38,17,42,27,7,56,55,30,22,38,40
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102036,"Bom Jesus das Selvas",41,8,8,40,16,26,22,32,23,40,23
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102101,"Brejo",75,NA,36,4,13,3,17,9,12,10,9
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102150,"Brejo de Areia",0,1,0,NA,1,0,1,1,NA,1,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102200,"Buriti",104,NA,71,21,42,45,45,15,33,15,24
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102309,"Buriti Bravo",3,3,2,4,5,7,2,5,1,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102325,"Buriticupu",26,7,11,19,17,13,12,25,19,27,16
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102358,"Buritirana",9,11,3,2,8,6,5,4,4,7,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102374,"Cachoeira Grande",1,1,0,2,NA,NA,NA,NA,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102507,"Cajari",1,2,1,4,0,0,3,3,0,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102556,"Campestre do Maranhão",1,1,0,1,1,2,1,1,0,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102606,"Cândido Mendes",21,2,1,1,5,4,1,6,2,3,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102705,"Cantanhede",4,5,4,0,1,1,1,1,2,3,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102754,"Capinzal do Norte",2,3,2,NA,NA,4,1,0,0,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102804,"Carolina",110,NA,140,99,107,165,94,66,66,66,97
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2102903,"Carutapera",6,4,0,NA,2,2,1,8,1,4,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103000,"Caxias",150,NA,104,39,50,50,32,41,81,37,83
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103158,"Centro do Guilherme",2,10,1,1,6,1,2,1,1,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103174,"Centro Novo do Maranhão",38,56,14,23,29,6,9,12,13,10,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103208,"Chapadinha",80,NA,110,25,37,35,33,31,39,18,32
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103257,"Cidelândia",3,5,3,2,4,3,1,1,6,4,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103307,"Codó",5,8,12,NA,NA,3,4,4,3,8,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103406,"Coelho Neto",40,NA,15,2,10,5,8,6,14,5,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103505,"Colinas",9,4,6,9,6,6,4,7,6,4,5
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103604,"Coroatá",2,8,5,NA,NA,1,5,2,1,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103752,"Davinópolis",1,3,1,NA,2,1,2,1,2,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103802,"Dom Pedro",6,3,6,1,2,1,5,1,1,2,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2103901,"Duque Bacelar",29,NA,8,0,6,1,2,3,3,3,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104008,"Esperantinópolis",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104057,"Estreito",0,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104073,"Feira Nova do Maranhão",30,NA,88,34,35,33,24,27,32,19,20
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104081,"Fernando Falcão",9,4,3,2,2,1,3,24,4,2,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104099,"Formosa da Serra Negra",1,0,0,0,0,NA,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104107,"Fortaleza dos Nogueiras",25,NA,57,38,36,34,38,40,40,30,32
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104206,"Fortuna",8,7,5,15,18,5,10,12,9,14,10
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104305,"Godofredo Viana",3,1,1,1,2,1,0,5,0,2,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104404,"Gonçalves Dias",21,19,35,27,14,17,13,20,17,13,14
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104503,"Governador Archer",5,1,3,1,2,2,10,2,2,2,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104552,"Governador Edison Lobão",0,0,0,1,0,NA,NA,NA,0,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104602,"Governador Eugênio Barros",14,13,13,16,11,9,10,9,13,17,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104628,"Governador Luiz Rocha",16,8,16,12,17,7,5,9,10,11,10
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104651,"Governador Newton Bello",0,3,NA,0,1,0,1,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104677,"Governador Nunes Freire",0,1,NA,NA,NA,1,NA,0,NA,NA,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104701,"Graça Aranha",8,6,11,4,4,3,2,2,8,4,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2104800,"Grajaú",205,115,91,48,50,25,18,18,14,20,23
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105005,"Humberto de Campos",22,NA,8,0,11,4,1,5,11,4,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105104,"Icatu",1,0,NA,0,0,NA,0,NA,0,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105153,"Igarapé do Meio",NA,NA,0,1,0,NA,0,0,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105302,"Imperatriz",1,2,2,0,1,1,0,0,3,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105351,"Itaipava do Grajaú",16,4,6,1,4,1,1,1,0,2,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105401,"Itapecuru Mirim",45,13,6,13,6,2,3,5,3,7,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105427,"Itinga do Maranhão",23,9,12,40,1,12,36,12,18,33,46
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105450,"Jatobá",8,2,5,11,5,3,4,6,5,3,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105476,"Jenipapo dos Vieiras",24,7,10,7,6,5,7,4,1,2,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105500,"João Lisboa",1,2,1,NA,1,2,2,4,1,0,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105609,"Joselândia",4,1,3,2,3,4,2,3,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105658,"Junco do Maranhão",2,1,NA,NA,0,0,0,0,NA,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105708,"Lago da Pedra",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105922,"Lagoa do Mato",80,NA,39,28,35,28,19,8,16,6,14
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105963,"Lagoa Grande do Maranhão",2,1,4,1,1,1,2,1,NA,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2105989,"Lajeado Novo",1,1,1,0,0,1,0,1,0,2,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106003,"Lima Campos",0,1,1,NA,NA,0,0,1,NA,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106102,"Loreto",61,NA,101,128,83,74,12,87,61,34,87
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106201,"Luís Domingues",4,4,0,1,1,0,NA,2,1,5,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106300,"Magalhães de Almeida",4,NA,35,9,5,5,1,1,2,15,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106326,"Maracaçumé",3,1,NA,NA,1,1,0,3,0,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106359,"Marajá do Sena",8,8,6,1,6,1,11,9,5,12,17
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106375,"Maranhãozinho",0,1,0,NA,1,NA,NA,NA,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106409,"Mata Roma",21,NA,51,0,7,2,2,8,10,5,17
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106508,"Matinha",0,1,NA,1,0,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106607,"Matões",128,NA,66,26,25,33,28,38,76,30,46
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106631,"Matões do Norte",9,3,3,2,2,4,2,1,1,3,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106672,"Milagres do Maranhão",21,NA,25,10,14,10,4,10,14,14,12
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106706,"Mirador",77,NA,44,55,87,144,67,130,61,43,214
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106755,"Miranda do Norte",6,2,1,2,1,0,2,4,0,3,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106805,"Mirinzal",NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2106904,"Monção",3,4,2,5,2,0,1,4,0,2,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107001,"Montes Altos",1,2,1,0,2,1,1,1,2,4,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107100,"Morros",0,NA,0,1,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107209,"Nina Rodrigues",17,NA,5,NA,6,5,1,4,5,1,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107258,"Nova Colinas",16,NA,30,22,12,4,6,11,5,5,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107308,"Nova Iorque",11,NA,0,5,12,4,2,5,8,3,54
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107357,"Nova Olinda do Maranhão",7,8,2,30,4,7,1,0,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107506,"Paço do Lumiar",1,2,4,0,3,2,0,0,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107605,"Palmeirândia",0,0,NA,NA,0,NA,NA,0,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107704,"Paraibano",30,NA,16,10,29,10,9,4,8,4,14
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107803,"Parnarama",154,NA,118,76,56,42,39,47,35,25,119
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2107902,"Passagem Franca",74,NA,36,45,31,36,27,32,19,23,37
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108009,"Pastos Bons",44,NA,13,34,69,29,9,25,14,44,109
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108058,"Paulino Neves",11,NA,9,3,6,2,5,4,5,7,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108108,"Paulo Ramos",1,1,0,NA,NA,NA,0,0,0,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108207,"Pedreiras",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108256,"Pedro do Rosário",0,2,NA,2,NA,1,2,3,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108306,"Penalva",0,3,1,3,0,0,1,2,0,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108405,"Peri Mirim",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108454,"Peritoró",0,8,2,NA,NA,2,2,1,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108603,"Pinheiro",1,4,NA,2,1,1,0,3,0,2,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108801,"Pirapemas",1,3,3,NA,NA,1,0,1,1,3,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2108900,"Poção de Pedras",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109007,"Porto Franco",2,3,5,2,3,4,4,3,2,2,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109106,"Presidente Dutra",4,2,7,4,2,4,3,2,1,2,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109205,"Presidente Juscelino",7,5,1,4,1,1,2,3,1,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109239,"Presidente Médici",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109270,"Presidente Sarney",1,7,0,1,1,NA,0,3,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109304,"Presidente Vargas",3,1,0,1,0,1,1,1,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109403,"Primeira Cruz",9,NA,7,0,6,1,1,3,5,2,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109452,"Raposa",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109502,"Riachão",142,NA,121,99,91,92,113,141,102,120,125
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109551,"Ribamar Fiquene",2,1,1,0,0,0,13,2,1,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109601,"Rosário",7,5,2,5,2,2,0,1,2,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109700,"Sambaíba",55,NA,36,45,76,25,34,64,30,39,41
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109759,"Santa Filomena do Maranhão",2,2,2,2,0,2,0,2,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2109809,"Santa Helena",7,7,0,4,3,0,2,3,0,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110005,"Santa Luzia",9,8,2,1,3,2,10,6,3,8,12
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110039,"Santa Luzia do Paruá",1,1,NA,NA,0,NA,NA,1,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110104,"Santa Quitéria do Maranhão",309,NA,83,8,31,12,4,19,38,2,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110203,"Santa Rita",17,3,4,6,4,4,4,4,3,2,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110237,"Santana do Maranhão",39,NA,49,6,8,3,3,4,6,3,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110278,"Santo Amaro do Maranhão",8,NA,7,1,9,1,1,2,5,2,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110302,"Santo Antônio dos Lopes",2,2,1,NA,NA,1,2,1,0,2,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110401,"São Benedito do Rio Preto",27,NA,42,1,12,4,6,7,13,26,12
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110609,"São Bernardo",14,NA,32,29,7,3,3,3,10,7,5
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110658,"São Domingos do Azeitão",11,NA,27,29,17,20,16,28,7,9,20
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110708,"São Domingos do Maranhão",35,14,38,28,22,17,12,19,18,12,11
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110807,"São Félix de Balsas",14,NA,17,27,14,30,39,19,134,22,120
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110856,"São Francisco do Brejão",1,2,1,NA,2,2,1,1,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2110906,"São Francisco do Maranhão",18,NA,2,4,9,11,1,2,2,6,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111029,"São João do Carú",4,8,1,5,1,NA,0,1,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111052,"São João do Paraíso",1,2,2,1,1,1,1,NA,1,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111078,"São João do Soter",0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111102,"São João dos Patos",26,NA,19,34,31,21,12,28,15,13,29
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111201,"São José de Ribamar",0,1,1,NA,1,0,NA,0,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111250,"São José dos Basílios",3,1,1,1,3,3,1,1,1,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111300,"São Luís",2,3,0,1,4,2,1,1,1,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111409,"São Luís Gonzaga do Maranhão",0,0,0,NA,NA,NA,0,1,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111508,"São Mateus do Maranhão",0,0,0,NA,NA,1,NA,0,0,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111532,"São Pedro da Água Branca",0,0,NA,0,0,NA,1,2,0,1,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111573,"São Pedro dos Crentes",28,NA,88,31,16,34,21,19,13,12,9
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111607,"São Raimundo das Mangabeiras",38,NA,67,69,65,83,27,25,37,23,54
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111631,"São Raimundo do Doca Bezerra",0,NA,1,NA,NA,NA,0,NA,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111748,"Senador Alexandre Costa",10,10,9,5,4,2,4,3,11,3,5
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111763,"Senador La Rocque",3,4,4,1,4,3,4,3,0,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111789,"Serrano do Maranhão",0,NA,NA,0,0,0,NA,NA,0,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111805,"Sítio Novo",0,0,NA,0,0,0,NA,0,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111904,"Sucupira do Norte",27,NA,8,11,25,22,30,26,14,21,26
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2111953,"Sucupira do Riachão",7,NA,3,5,5,4,3,4,3,6,14
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112001,"Tasso Fragoso",47,NA,238,88,45,18,53,28,28,35,236
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112100,"Timbiras",0,0,0,NA,NA,0,0,1,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112209,"Timon",61,NA,17,5,11,19,3,9,14,6,26
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112233,"Trizidela do Vale",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112308,"Tuntum",15,11,20,14,16,18,15,19,9,16,8
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112407,"Turiaçu",9,2,NA,2,24,3,2,4,8,12,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112456,"Turilândia",14,19,1,1,8,NA,3,3,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112506,"Tutóia",26,NA,17,11,17,5,11,16,17,14,12
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112605,"Urbano Santos",242,NA,155,28,38,33,10,16,28,13,19
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112704,"Vargem Grande",4,1,0,NA,0,NA,NA,1,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112803,"Viana",1,1,1,4,1,NA,0,0,NA,1,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Maranhão",2112852,"Vila Nova dos Martírios",2,2,5,1,4,1,0,2,1,1,1
