"","COD","NOME","TERRITORIO","AREA","PCT"
"2141",1718907,"Santa Rosa do Tocantins","Arco do Desmatamento",127815.62,71.15
"2142",1718907,"Santa Rosa do Tocantins","Cidades",0,0
"2143",1718907,"Santa Rosa do Tocantins","Outros",0,0
"2144",1718907,"Santa Rosa do Tocantins","Região Antropizada",40613.86,22.61
"2145",1718907,"Santa Rosa do Tocantins","Região Conservada",11202.6,6.24
"2146",1719004,"Santa Tereza do Tocantins","Arco do Desmatamento",30410.01,56.32
"2147",1719004,"Santa Tereza do Tocantins","Cidades",0,0
"2148",1719004,"Santa Tereza do Tocantins","Outros",0,0
"2149",1719004,"Santa Tereza do Tocantins","Região Antropizada",0,0
"2150",1719004,"Santa Tereza do Tocantins","Região Conservada",23580.79,43.68
"2151",1720002,"Santa Terezinha do Tocantins","Arco do Desmatamento",21572.99,80
"2152",1720002,"Santa Terezinha do Tocantins","Cidades",0,0
"2153",1720002,"Santa Terezinha do Tocantins","Outros",0,0
"2154",1720002,"Santa Terezinha do Tocantins","Região Antropizada",5394.54,20
"2155",1720002,"Santa Terezinha do Tocantins","Região Conservada",0,0
"2156",1720101,"São Bento do Tocantins","Arco do Desmatamento",68895.31,62.3
"2157",1720101,"São Bento do Tocantins","Cidades",0,0
"2158",1720101,"São Bento do Tocantins","Outros",0,0
"2159",1720101,"São Bento do Tocantins","Região Antropizada",13192.48,11.93
"2160",1720101,"São Bento do Tocantins","Região Conservada",28504.96,25.77
"2161",1720150,"São Félix do Tocantins","Arco do Desmatamento",0,0
"2162",1720150,"São Félix do Tocantins","Cidades",0,0
"2163",1720150,"São Félix do Tocantins","Outros",0,0
"2164",1720150,"São Félix do Tocantins","Região Antropizada",0,0
"2165",1720150,"São Félix do Tocantins","Região Conservada",190864.37,100
"2166",1720200,"São Miguel do Tocantins","Arco do Desmatamento",0,0
"2167",1720200,"São Miguel do Tocantins","Cidades",132.6,0.33
"2168",1720200,"São Miguel do Tocantins","Outros",0,0
"2169",1720200,"São Miguel do Tocantins","Região Antropizada",39744.9,99.67
"2170",1720200,"São Miguel do Tocantins","Região Conservada",0,0
"2171",1720259,"São Salvador do Tocantins","Arco do Desmatamento",94919.26,66.75
"2172",1720259,"São Salvador do Tocantins","Cidades",0,0
"2173",1720259,"São Salvador do Tocantins","Outros",26888.19,18.91
"2174",1720259,"São Salvador do Tocantins","Região Antropizada",0,0
"2175",1720259,"São Salvador do Tocantins","Região Conservada",20391.34,14.34
"2176",1720309,"São Sebastião do Tocantins","Arco do Desmatamento",0,0
"2177",1720309,"São Sebastião do Tocantins","Cidades",0,0
"2178",1720309,"São Sebastião do Tocantins","Outros",0,0
"2179",1720309,"São Sebastião do Tocantins","Região Antropizada",28728.52,100
"2180",1720309,"São Sebastião do Tocantins","Região Conservada",0,0
"2181",1720499,"São Valério","Arco do Desmatamento",175164.48,69.52
"2182",1720499,"São Valério","Cidades",0,0
"2183",1720499,"São Valério","Outros",0,0
"2184",1720499,"São Valério","Região Antropizada",32727.29,12.99
"2185",1720499,"São Valério","Região Conservada",44067.99,17.49
"2186",1720655,"Silvanópolis","Arco do Desmatamento",42652.55,33.88
"2187",1720655,"Silvanópolis","Cidades",0,0
"2188",1720655,"Silvanópolis","Outros",0,0
"2189",1720655,"Silvanópolis","Região Antropizada",39510.32,31.39
"2190",1720655,"Silvanópolis","Região Conservada",43719.38,34.73
"2191",1720804,"Sítio Novo do Tocantins","Arco do Desmatamento",0,0
"2192",1720804,"Sítio Novo do Tocantins","Cidades",0,0
"2193",1720804,"Sítio Novo do Tocantins","Outros",0,0
"2194",1720804,"Sítio Novo do Tocantins","Região Antropizada",32408.79,100
"2195",1720804,"Sítio Novo do Tocantins","Região Conservada",0,0
"2196",1720853,"Sucupira","Arco do Desmatamento",526.53,0.51
"2197",1720853,"Sucupira","Cidades",0,0
"2198",1720853,"Sucupira","Outros",0,0
"2199",1720853,"Sucupira","Região Antropizada",102025.5,99.49
"2200",1720853,"Sucupira","Região Conservada",0,0
"2201",1720903,"Taguatinga","Arco do Desmatamento",190576.99,78.19
"2202",1720903,"Taguatinga","Cidades",0,0
"2203",1720903,"Taguatinga","Outros",0,0
"2204",1720903,"Taguatinga","Região Antropizada",43743.42,17.95
"2205",1720903,"Taguatinga","Região Conservada",9419.57,3.86
"2206",1720937,"Taipas do Tocantins","Arco do Desmatamento",94283.32,84.47
"2207",1720937,"Taipas do Tocantins","Cidades",0,0
"2208",1720937,"Taipas do Tocantins","Outros",0,0
"2209",1720937,"Taipas do Tocantins","Região Antropizada",16828.76,15.08
"2210",1720937,"Taipas do Tocantins","Região Conservada",508.04,0.46
"2211",1720978,"Talismã","Arco do Desmatamento",26420.27,12.25
"2212",1720978,"Talismã","Cidades",0,0
"2213",1720978,"Talismã","Outros",0,0
"2214",1720978,"Talismã","Região Antropizada",189269.01,87.75
"2215",1720978,"Talismã","Região Conservada",0,0
"2216",1721000,"Palmas","Arco do Desmatamento",73103.32,32.95
"2217",1721000,"Palmas","Cidades",9759.71,4.4
"2218",1721000,"Palmas","Outros",36267.77,16.34
"2219",1721000,"Palmas","Região Antropizada",9598.5,4.33
"2220",1721000,"Palmas","Região Conservada",93164.18,41.99
"2221",1721109,"Tocantínia","Arco do Desmatamento",52714.02,20.26
"2222",1721109,"Tocantínia","Cidades",0,0
"2223",1721109,"Tocantínia","Outros",0,0
"2224",1721109,"Tocantínia","Região Antropizada",3802.37,1.46
"2225",1721109,"Tocantínia","Região Conservada",203641.72,78.28
"2226",1721208,"Tocantinópolis","Arco do Desmatamento",18031.49,16.74
"2227",1721208,"Tocantinópolis","Cidades",0,0
"2228",1721208,"Tocantinópolis","Outros",0,0
"2229",1721208,"Tocantinópolis","Região Antropizada",19475.15,18.08
"2230",1721208,"Tocantinópolis","Região Conservada",70200.89,65.18
"2231",1721257,"Tupirama","Arco do Desmatamento",64720.4,90.87
"2232",1721257,"Tupirama","Cidades",0,0
"2233",1721257,"Tupirama","Outros",0,0
"2234",1721257,"Tupirama","Região Antropizada",6238.69,8.76
"2235",1721257,"Tupirama","Região Conservada",263.35,0.37
"2236",1721307,"Tupiratins","Arco do Desmatamento",71393.3,79.74
"2237",1721307,"Tupiratins","Cidades",0,0
"2238",1721307,"Tupiratins","Outros",0,0
"2239",1721307,"Tupiratins","Região Antropizada",0,0
"2240",1721307,"Tupiratins","Região Conservada",18136.29,20.26
"2241",1722081,"Wanderlândia","Arco do Desmatamento",46384.34,33.78
"2242",1722081,"Wanderlândia","Cidades",0,0
"2243",1722081,"Wanderlândia","Outros",0,0
"2244",1722081,"Wanderlândia","Região Antropizada",9955.23,7.25
"2245",1722081,"Wanderlândia","Região Conservada",80953.93,58.96
"2246",1722107,"Xambioá","Arco do Desmatamento",1057.2,0.89
"2247",1722107,"Xambioá","Cidades",0,0
"2248",1722107,"Xambioá","Outros",0,0
"2249",1722107,"Xambioá","Região Antropizada",117585.51,99.11
"2250",1722107,"Xambioá","Região Conservada",0,0
