"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304251,"Cruz",33.6,32.2,34.8,37.3,39.6,40,46.1,48.4,57.6,72.1,94.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304269,"Deputado Irapuan Pinheiro",0,11.2,0,19.2,21,15.9,16.8,26.5,29.8,36,66.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304277,"Ererê",37.5,29.7,37.9,36.3,41.8,46.3,55,69.7,91.7,100,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304285,"Eusébio",19.8,18,28.1,31.7,28.2,27,46.8,57.1,62.7,68.6,65.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304301,"Farias Brito",23.1,21.4,26.7,32.1,27.7,34.7,38.6,37,39.1,44.2,49.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304350,"Forquilha",0,0,16.5,22,23.7,30.9,26.7,43.4,49.5,46,69.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304400,"Fortaleza",18,18.4,21.9,23.6,25.3,26.1,25.6,26.8,29.2,30,29.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304459,"Fortim",14,21,23.7,19.2,25,25.1,22.5,28.9,33.7,39.1,52.8
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304509,"Frecheirinha",23.5,25.9,25.1,29.6,31,33.2,31.5,39.8,46.1,43.7,67.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304608,"General Sampaio",39.7,40.6,39.7,36.1,50.5,57.4,48.1,52.8,71,87.4,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304657,"Graça",32.9,34.7,30.3,26.2,33.4,38,35.5,48.9,61.1,88.4,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304707,"Granja",9.8,21.6,21.6,22.7,28.2,31.4,39.3,38.6,50,61.4,93.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304806,"Granjeiro",44.8,51.1,54.1,49.1,46.2,47.5,36,49.5,53.4,53.4,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304905,"Groaíras",43.7,38.1,22.4,26.5,27.7,33.9,38.2,45.5,45.9,48.6,69.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2304954,"Guaiúba",26.9,29.3,29.3,29,31.7,40,41.7,40.2,45.4,42.3,56.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305001,"Guaraciaba do Norte",31.1,27.6,23.2,24.6,15.1,9.4,25.9,24.7,32.2,36.9,51.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305100,"Guaramiranga",42.6,59.7,64.5,77.4,55.8,52.3,51.9,50.2,55.6,49.6,53.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305209,"Hidrolândia",21.6,28.2,25.8,28.8,32.6,30.7,33.7,41.3,47.4,55.1,77.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305233,"Horizonte",14.1,13.9,16.4,21.8,26.2,25.9,26.9,25.1,33.2,30.7,34.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305266,"Ibaretama",35.2,29.7,31.4,34.4,31.8,30.7,31.5,43.5,48.7,51.2,66.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305308,"Ibiapina",13.9,15.6,15.1,19,26.9,26.5,28.6,36,36.6,41.6,57.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305332,"Ibicuitinga",33.9,45.4,45.8,49.2,44.2,46.2,48.2,56.9,65.7,70.9,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305357,"Icapuí",33.5,36.1,39.8,40,45,39.1,30.1,35.6,41.4,43.8,52.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305407,"Icó",14.2,11.4,8.9,11.7,10.6,10.7,11.3,32.2,30.9,32.7,39.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305506,"Iguatu",16.9,15.5,19.2,16.6,14.1,14.2,20.6,29,32.7,30.5,32.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305605,"Independência",30.2,34.7,30.2,33.9,29.7,29.9,32.1,31.5,38.9,44.9,63.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305654,"Ipaporanga",42.4,28.4,24,26,35.7,42.8,47.2,50.4,47.8,59.5,77.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305704,"Ipaumirim",34.9,34.7,42.6,34.1,35.7,34,38.6,42.3,39.1,43.4,41.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305803,"Ipu",32.3,29,27.9,27.4,27.8,30.5,34.9,41.7,42.2,53.5,64.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2305902,"Ipueiras",16.6,22.1,22,20.6,23.3,22.3,24.3,28.4,42.8,50.9,85.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306009,"Iracema",56.7,52.2,49,52,51.2,55.4,45,61.2,70.4,69.9,81
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306108,"Irauçuba",12.2,0,9.1,12.7,12.6,7.7,13.7,15.2,22.8,30,51.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306207,"Itaiçaba",14.1,10,14.5,26.1,33.3,40.5,21.1,38.3,50.9,49.7,72
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306256,"Itaitinga",18.8,21.8,28.7,30.7,35.2,34.7,36.7,41.8,52,63.2,80.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306306,"Itapajé",27.4,21.1,21.7,23.8,25.8,25.2,29.6,30.2,33.2,33.3,43.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306405,"Itapipoca",27.7,27.1,28.8,29.4,30.6,27,28.3,32.8,34.2,34.2,40.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306504,"Itapiúna",31.2,25.7,27.1,25.1,37.3,39.8,33.6,38.3,50.4,52,83.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306553,"Itarema",34.7,32.2,31.9,33.2,35.3,31.4,30.6,35.8,47,53,71
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306603,"Itatira",21,21.9,18.7,20,17.5,19.7,30.9,44.9,72.3,70.3,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306702,"Jaguaretama",18.2,23.8,21,19.2,16.6,20.3,24.4,32.1,41.9,52.6,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306801,"Jaguaribara",39.8,39.4,29.3,40.3,33.5,32.8,36.1,54.2,69,75.5,88.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2306900,"Jaguaribe",36.2,37.2,38.3,35.5,25.9,27.3,27.8,40.7,50.3,50.6,54.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307007,"Jaguaruana",9.1,19.6,22.7,23,15.4,36.6,37.4,39.7,42,47.2,63.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307106,"Jardim",29.9,28.2,30.9,31.5,35.1,35.2,32.3,35.6,46.8,50.7,54.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307205,"Jati",35.1,41.6,40.4,38.5,48.9,46.2,47,48.7,51.6,47.4,48.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307254,"Jijoca de Jericoacoara",36.5,36.1,37.7,36.1,38.5,40.1,44,50.8,59.8,67.7,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307304,"Juazeiro do Norte",15.5,21.4,24.6,28.2,28.4,26.3,30.7,32.6,36.9,40.4,41
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307403,"Jucás",11.3,4.6,6.3,7.5,8.3,8.6,20.4,23.6,26.8,26.6,35.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307502,"Lavras da Mangabeira",33.2,24.6,24.9,26.2,30,25.6,28.3,34,38.1,41,54.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307601,"Limoeiro do Norte",20.4,22.8,25.7,24.9,22.6,23,22.5,24.6,32.6,39.6,45.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307635,"Madalena",21.9,21.6,22.7,21.6,22.2,24.9,27.6,30.4,52,61.8,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307650,"Maracanaú",31,28.9,28.7,32.3,27.1,32.1,36.3,42.5,43.9,42.3,41.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307700,"Maranguape",12.7,11.2,14.7,16.9,21.6,22.7,23.2,25.3,27.4,29.2,42.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307809,"Marco",29.3,34.2,33.7,30.1,25.8,27.6,32.5,33,37.7,37.5,42.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2307908,"Martinópole",22.2,21.9,30.9,26.3,30.3,33,34.5,36.6,43.6,46.2,83.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308005,"Massapê",29.2,26.7,23.5,23.7,26.6,27.4,23.7,30.5,37.1,35.6,47.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308104,"Mauriti",32.6,41,41.3,44.1,45.3,42.9,43.2,47.8,49.7,47.6,57.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308203,"Meruoca",16.6,14,19.5,20.6,32.5,26.4,26.3,31.2,46.9,52.8,73.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308302,"Milagres",40.1,32.6,31.8,35,32.9,36.7,37.3,36.8,40.1,39.5,45.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308351,"Milhã",27.4,23.1,22.2,26.2,26.1,38.8,40,50.4,70.1,85.2,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308377,"Miraíma",35.5,34.3,28.8,28.4,25.7,24.8,16.2,23.9,27.8,29.6,26.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308401,"Missão Velha",27.9,26.7,26.7,30.4,30.1,29.5,34.2,33.5,40.5,41.9,43.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308500,"Mombaça",16,15.5,13.8,15.4,20.9,19.5,19.8,27.5,37.2,45.9,57.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308609,"Monsenhor Tabosa",15.5,23.1,21.6,16.9,1.4,10.3,23.1,50.9,69.5,75.4,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308708,"Morada Nova",30.5,25.4,29,32.2,36.7,33,29.5,34.6,41.1,50.8,65.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308807,"Moraújo",24.5,22.7,22.7,26.6,26.1,31.8,25.3,31.4,43.5,45.3,62.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2308906,"Morrinhos",26.1,26.6,27,26.7,25.5,32.6,35.3,41.5,50.7,64.1,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309003,"Mucambo",29.8,36.7,37.8,32.6,35.2,45.8,43.6,63.9,64.8,72.8,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309102,"Mulungu",25.6,21.6,27.1,24.3,22.8,25.8,28.5,30.3,36.8,50.7,74.8
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309201,"Nova Olinda",2.6,3.4,32.5,30.9,34.7,27.8,28.8,33.9,41.7,37.4,41.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309300,"Nova Russas",15.9,15.2,18,21.9,19.8,18.5,22.2,23.4,34,42.6,60.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309409,"Novo Oriente",26.4,32.4,35.1,37.7,36.5,40.7,50.9,63.4,74.5,74,99.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309458,"Ocara",14.1,12.3,12.4,15.1,18.1,13.6,14.2,21.5,33.1,36.7,63.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309508,"Orós",35.8,33.3,34.3,35,39.9,39.2,34.9,35.9,38.9,43.3,46
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309607,"Pacajus",19.7,22.2,23.2,25.7,26.9,26.8,26.4,32.6,43.4,43.8,51.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309706,"Pacatuba",12.2,15,19.8,19,25,26.2,25.8,27.2,37.5,44.4,63.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309805,"Pacoti",31.8,28,41.3,42,45,38,38,41.7,50.3,49.1,69.8
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2309904,"Pacujá",25.1,23.5,25.1,34.1,32.8,28.1,28,46.1,57,62,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310001,"Palhano",41.7,28.6,30.9,28.6,26,35.9,35.9,44.2,37.9,44.6,49.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310100,"Palmácia",11.7,10.5,14,21.1,31.4,29.8,27.1,27.5,38.3,49.2,91.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310209,"Paracuru",27.1,22.4,23.9,27.2,30,34.1,33.9,35.8,32.4,36.7,48.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310258,"Paraipaba",36.1,36.1,31.5,34.3,38.5,40.9,42.8,48.6,57,65.2,87.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310308,"Parambu",19.6,21.9,18.5,17.5,19.4,28.8,29,33.6,36.2,41.5,63.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310407,"Paramoti",46.4,38.3,33.1,38.7,45.7,27.5,41.8,42.7,51.4,57.9,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310506,"Pedra Branca",10.9,22.2,26.4,34.2,31.5,36.6,32.7,37.9,43.6,49.3,73.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310605,"Penaforte",41,53.3,53.5,42.2,45.9,58.8,37.6,41.5,42.4,40.2,30.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310704,"Pentecoste",20.5,25.8,24.1,27.5,25.9,32.6,39.8,46.3,56.8,63.7,94.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310803,"Pereiro",38.3,28.5,27.3,27.1,22.1,21.6,28.8,39.3,48.6,53.1,83
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310852,"Pindoretama",27.9,29.8,27.3,27.5,35,35,41.7,41.5,46.5,49.9,54.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310902,"Piquet Carneiro",13.1,7.7,10.9,15,19.2,26.9,24,30.5,36.3,41.9,57.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2310951,"Pires Ferreira",10.7,22.1,23.7,18.9,24,28.8,34.7,29.9,44.9,56.2,83.8
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311009,"Poranga",34.4,36.7,37.8,34.3,33.4,34.7,44.2,54.5,58.1,70.5,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311108,"Porteiras",57.7,52.6,56.9,58.5,51.3,51.9,57.3,58.5,54.4,53.9,59.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311207,"Potengi",25.9,27.5,27.1,27.3,30.1,29.6,31.7,33.7,43.3,40,35.8
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311231,"Potiretama",39.6,35.8,34.6,36.3,41.3,30.4,36,44.1,50.7,59.8,99.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311264,"Quiterianópolis",45.7,43.5,47.5,43.5,49.5,49.6,53.3,62.8,63.2,73.4,90.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311306,"Quixadá",15.2,16.8,17.6,20.9,19.5,21.5,28,28.9,32.1,33.4,37.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311355,"Quixelô",29.6,36.5,39.2,28.7,14.6,15.3,26.8,22.9,29.7,35.3,50.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311405,"Quixeramobim",24.2,25.9,26.9,30.3,29.7,28.1,36.9,39.6,40.9,45.2,51.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311504,"Quixeré",20.7,20.8,20.1,24.1,32.8,26,26.8,34.9,44.3,41.5,45
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311603,"Redenção",33,29.3,28.3,29.5,24.3,27.5,28.2,24,37.8,38.4,42.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311702,"Reriutaba",45.6,31.5,25.4,33.3,34.8,34.3,35.8,37.5,40,44,57.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311801,"Russas",18.7,20.9,23.4,25.4,25.1,22.5,25.3,36.5,41.4,47.1,55
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311900,"Saboeiro",35.6,39,32.3,30,22.9,28.6,35.2,36.9,54.3,60,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2311959,"Salitre",28,24.9,32.4,29.7,33,36.1,39.2,46.5,50.1,57.5,87.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312007,"Santana do Acaraú",22.2,19.1,18.4,19.4,19.1,21.2,19.3,24.5,28.9,31.1,34.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312106,"Santana do Cariri",35.4,34.3,36.6,37.4,38,40.7,43.9,50.1,55.3,62.4,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312205,"Santa Quitéria",16.9,19.4,20.4,22.2,21.7,24.2,22.7,24.5,33.5,57.5,75.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312304,"São Benedito",27.2,25.9,27.5,27.7,25,28.2,25.5,28.1,31.5,34.9,40.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312403,"São Gonçalo do Amarante",29.7,29.3,29.3,27.6,28.3,37.7,42.4,42.6,47.2,51.3,52.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312502,"São João do Jaguaribe",5.2,20.8,26.8,14.9,17.2,22.2,14.7,12.4,19.7,56.7,69.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312601,"São Luís do Curu",29.9,40.1,23.6,25,31.6,31.3,25.6,38.5,33.5,26.6,36.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312700,"Senador Pompeu",2.4,16.3,17.8,21.3,20,22.6,24.3,21.7,29.1,32.1,36.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312809,"Senador Sá",35.5,37.1,41.6,37.4,29.6,44.6,40,41,43.8,47.2,60.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2312908,"Sobral",31.1,28.3,30.9,34.7,35.8,37.4,40.3,44.5,50.4,52,58.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313005,"Solonópole",27,24.7,28.7,30,35.2,27.9,35.2,39.5,42.3,51.2,74.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313104,"Tabuleiro do Norte",23.4,28.5,30.5,30.5,33.8,32.5,32,38,40.9,43,48.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313203,"Tamboril",1.5,9.4,10.2,12.2,18.8,21.1,25.2,26.6,38.7,41.1,59.8
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313252,"Tarrafas",38.3,39.7,37.2,39.2,41.3,41.3,38.1,49,53.4,57.8,90.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313302,"Tauá",43,40.5,38.3,37.4,38.5,39.4,41.6,45,45.1,48.1,58.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313351,"Tejuçuoca",48,39.3,34.8,32.6,27.1,30.2,35.2,49.9,60.6,67.5,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313401,"Tianguá",32,30.7,34.3,36.7,33.5,36,41.3,45.6,49.5,56.4,59.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313500,"Trairi",24.9,22.6,22.7,20.8,26.4,26.6,23,41,41.2,39.8,73.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313559,"Tururu",26,24,27.1,27.6,23.6,16.5,20.4,27,22.3,24.3,41.8
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313609,"Ubajara",19.6,22.5,20.7,24,26.9,25.1,29.4,29.7,32.5,41.5,44.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313708,"Umari",26.8,20.9,19.8,22.2,24.9,21.1,23.4,26.7,26.4,26.8,38.8
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313757,"Umirim",32.2,31.9,28.8,34.1,35,24,26.3,34,42.3,42.3,52.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313807,"Uruburetama",10.7,16.9,20.9,18.6,20.3,21.3,19.8,19.6,24.2,32.8,40.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313906,"Uruoca",37.3,37.4,38.5,40.6,41.3,33.9,35.3,49.4,65.5,83.8,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2313955,"Varjota",28.7,27.1,32.7,37.1,46.1,54.6,64,70.3,78.1,95,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2314003,"Várzea Alegre",25.3,24.8,26.5,26.2,23.9,32.3,28.8,32.2,39.9,39.9,43.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Ceará",2314102,"Viçosa do Ceará",19.8,16,16.9,19.7,23,22.3,26.3,26.9,33.5,38.6,60
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2400109,"Acari",30.9,34.5,39.5,38.2,39.8,34.7,33.6,43.4,46.5,45.4,45.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2400208,"Açu",25.8,24.2,27.6,28.2,28.9,29.7,25.5,28.7,31.9,30.3,32.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2400307,"Afonso Bezerra",9.9,8.2,23.8,18.9,30,26.5,30.5,31,33.5,33.7,37.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2400406,"Água Nova",41.1,43.8,43.4,35.3,42.1,44.4,42.3,43.2,53.4,58.4,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2400505,"Alexandria",11.1,12.1,21.3,11.4,27.6,25.5,24.3,35.8,33.2,28,34.2
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2400604,"Almino Afonso",21.1,17,17.6,20.7,17.4,16.3,20.4,24.7,30.9,43.3,45.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2400703,"Alto do Rodrigues",27,21.2,25.3,27.9,37.7,30.6,25.8,30.3,21.3,28.9,35.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2400802,"Angicos",26.7,22.8,26.8,32.5,33.2,36,30.4,34.4,37.9,41.6,51.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2400901,"Antônio Martins",17.6,22.9,19.2,19.8,23.5,23.8,14.3,11.1,18,18.3,24.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401008,"Apodi",20.7,25.3,26.2,26.4,25.2,28.2,24.9,32,37.4,36.3,48.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401107,"Areia Branca",42.3,35.3,30.4,32.3,36.8,32.8,29.5,33.2,35.4,38.4,43.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401206,"Arês",34.5,23.8,32.8,38.8,32.3,45.1,38.1,41,37.4,41.9,84.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401305,"Augusto Severo",23.6,23.8,20,23.8,20.9,24.9,30.4,34.4,35,36.1,48.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401404,"Baía Formosa",44.7,43.8,42.3,42.8,52.5,42.9,43.5,56.2,60.3,64.4,91
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401453,"Baraúna",25.3,25.8,25.2,27.9,24.5,15,22.2,24.5,28.3,37.5,38.9
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401503,"Barcelona",42.6,44.6,45.6,45.1,53.4,57.3,44.1,44.5,53.9,83.3,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401602,"Bento Fernandes",31,16.4,24.1,0,15.8,24.2,23.7,31.1,35.8,42.9,100
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401651,"Bodó",56.1,15.5,30.5,17.9,23.5,16,7.3,33.1,22.1,19.4,50
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401701,"Bom Jesus",32.8,33.2,26.5,19.3,23.4,29.5,27.9,31.8,28.9,42.7,73.7
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401800,"Brejinho",34,39.2,42.5,34.9,40.1,42.7,36.3,38.2,52,51.9,68.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401859,"Caiçara do Norte",64.2,12.7,11,22,0,0,23.6,16.1,26.4,41.9,54.1
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2401909,"Caiçara do Rio do Vento",39,29.6,39.7,30.9,27.5,29.4,36.5,17.9,43.1,15.6,60
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2402006,"Caicó",34.6,36.5,34.5,34.4,36.4,37.2,40.1,41.8,48.1,57.5,70.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2402105,"Campo Redondo",20.8,22,21.8,19.5,22.3,26.1,28.7,35.5,46.2,60.6,80.4
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2402204,"Canguaretama",14.7,12.2,13.7,13.9,20.6,17.7,17.4,21.1,23.2,27.2,36
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2402303,"Caraúbas",42,38.2,40.5,45.9,41.4,44,41.5,42.3,46.1,46.3,50.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2402402,"Carnaúba dos Dantas",36.5,43.3,44.4,42.5,47.8,52.8,49.8,54.1,56.1,48.9,52.6
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2402501,"Carnaubais",38,35.6,38.7,37.1,36.4,39.8,38,43.9,44,41.5,48.5
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2402600,"Ceará-Mirim",12.2,18.1,22,23.5,24.8,24.4,24.3,25.2,28.2,29.1,30.3
"Educação","TX_INEP_CRECHE_0_3_MUN","Rio Grande do Norte",2402709,"Cerro Corá",18.9,16.6,15.6,17.1,20.8,20.1,20,24.9,27.9,29.4,34.1
